Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
50.2,27183594697,10752,2528236.1,2323792.0,1254592,8124256,716972.0,"void cutlass::Kernel<cutlass::gemm::kernel::MoeFCGemm<cutlass::gemm::threadblock::DqMmaMultistage<cutlass::gemm::GemmShape<(int)16, (int)128, (int)64>, cutlass::transform::threadblock::PredicatedTileAccessIterator<cutlass::MatrixShape<(int)16, (int)64>, cutlass::half_t, cutlass::layout::RowMajor, (int)1, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)64, (int)16>, (int)128, cutlass::PitchLinearShape<(int)8, (int)4>, (int)8>, cutlass::Array<cutlass::half_t, (int)8, (bool)0>, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::RegularTileAccessIterator<cutlass::MatrixShape<(int)16, (int)64>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)64>, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)64, (int)16>, (int)128, cutlass::PitchLinearShape<(int)8, (int)4>, (int)8>, (int)16>, (cutlass::arch::CacheOperation::Kind)1, cutlass::transform::threadblock::PredicatedTileAccessIterator<cutlass::MatrixShape<(int)256, (int)32>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajor, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)256, (int)32>, (int)128, cutlass::PitchLinearShape<(int)8, (int)4>, (int)32>, cutlass::Array<cutlass::integer_subbyte<(int)4, (bool)0>, (int)32, (bool)0>, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::RegularTileAccessIterator<cutlass::MatrixShape<(int)64, (int)128>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)4, (int)64>, (int)1, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)64, (int)128>, (int)128, cutlass::PitchLinearShape<(int)2, (int)16>, (int)32>, (int)16>, (cutlass::arch::CacheOperation::Kind)1, cutlass::transform::threadblock::PredicatedTileIterator<cutlass::MatrixShape<(int)1, (int)128>, cutlass::half_t, cutlass::layout::RowMajor, (int)0, cutlass::transform::PitchLinearStripminedThreadMap<cutlass::PitchLinearShape<(int)128, (int)1>, (int)16, (int)8>, (int)8, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::PredicatedTileIterator<cutlass::MatrixShape<(int)1, (int)128>, cutlass::half_t, cutlass::layout::RowMajor, (int)0, cutlass::transform::PitchLinearStripminedThreadMap<cutlass::PitchLinearShape<(int)128, (int)1>, (int)16, (int)8>, (int)8, (bool)0, cutlass::layout::NoPermute>, float, cutlass::layout::RowMajor, cutlass::gemm::threadblock::MmaPolicy<cutlass::gemm::warp::MmaTensorOpComputeBWithF16<cutlass::gemm::GemmShape<(int)16, (int)32, (int)64>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)64>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)4, (int)64>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)32>, (int)1, (bool)0, bool>, cutlass::MatrixShape<(int)0, (int)0>, cutlass::MatrixShape<(int)0, (int)0>, (int)1>, (int)2, cutlass::FastInterleavedAndBiasedNumericArrayConverter<cutlass::half_t, cutlass::integer_subbyte<(int)4, (bool)0>, (int)32>, (cutlass::WeightOnlyQuantOp)1, (cutlass::gemm::SharedMemoryClearOption)0, void>, cutlass::epilogue::threadblock::Epilogue<cutlass::gemm::GemmShape<(int)16, (int)128, (int)64>, cutlass::gemm::warp::MmaTensorOpComputeBWithF16<cutlass::gemm::GemmShape<(int)16, (int)32, (int)64>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)64>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)4, (int)64>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)32>, (int)1, (bool)0, bool>, (int)1, cutlass::epilogue::threadblock::PredicatedTileIterator<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)128, (int)8, (int)1, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)2, (int)1, (int)1, (int)2>, (int)128, (int)8, (int)16>, cutlass::half_t, (bool)0, cutlass::layout::NoPermute, (bool)0>, cutlass::epilogue::warp::FragmentIteratorTensorOp<cutlass::gemm::GemmShape<(int)16, (int)32, (int)64>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, float, cutlass::Array<float, (int)4, (bool)1>, cutlass::layout::RowMajor>, cutlass::epilogue::warp::TileIteratorTensorOpMixed<cutlass::gemm::GemmShape<(int)16, (int)32, (int)64>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::threadblock::SharedLoadIteratorMixed<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)128, (int)8, (int)1, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)2, (int)1, (int)1, (int)2>, (int)128, (int)8, (int)16>::CompactedThreadMap, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::thread::LinearCombination<cutlass::half_t, (int)8, float, float, (cutlass::epilogue::thread::ScaleType::Kind)0, (cutlass::FloatRoundStyle)2, cutlass::half_t>, cutlass::MatrixShape<(int)0, (int)8>, (int)2, (int)1>, cutlass::gemm::threadblock::GemmBatchedIdentityThreadblockSwizzle, cutlass::arch::Sm80, (cutlass::gemm::kernel::GroupScheduleMode)0>>(T1::Params)"
7.3,3937148482,3072,1281623.9,1177840.0,617696,3070400,354763.5,"void cutlass::Kernel<cutlass::gemm::kernel::MoeFCGemm<cutlass::gemm::threadblock::DqMmaMultistage<cutlass::gemm::GemmShape<(int)32, (int)128, (int)64>, cutlass::transform::threadblock::PredicatedTileAccessIterator<cutlass::MatrixShape<(int)32, (int)64>, cutlass::half_t, cutlass::layout::RowMajor, (int)1, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)64, (int)32>, (int)128, cutlass::PitchLinearShape<(int)8, (int)4>, (int)8>, cutlass::Array<cutlass::half_t, (int)8, (bool)0>, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::RegularTileAccessIterator<cutlass::MatrixShape<(int)32, (int)64>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)64>, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)64, (int)32>, (int)128, cutlass::PitchLinearShape<(int)8, (int)4>, (int)8>, (int)16>, (cutlass::arch::CacheOperation::Kind)1, cutlass::transform::threadblock::PredicatedTileAccessIterator<cutlass::MatrixShape<(int)256, (int)32>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajor, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)256, (int)32>, (int)128, cutlass::PitchLinearShape<(int)8, (int)4>, (int)32>, cutlass::Array<cutlass::integer_subbyte<(int)4, (bool)0>, (int)32, (bool)0>, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::RegularTileAccessIterator<cutlass::MatrixShape<(int)64, (int)128>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)4, (int)64>, (int)1, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)64, (int)128>, (int)128, cutlass::PitchLinearShape<(int)2, (int)16>, (int)32>, (int)16>, (cutlass::arch::CacheOperation::Kind)1, cutlass::transform::threadblock::PredicatedTileIterator<cutlass::MatrixShape<(int)1, (int)128>, cutlass::half_t, cutlass::layout::RowMajor, (int)0, cutlass::transform::PitchLinearStripminedThreadMap<cutlass::PitchLinearShape<(int)128, (int)1>, (int)16, (int)8>, (int)8, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::PredicatedTileIterator<cutlass::MatrixShape<(int)1, (int)128>, cutlass::half_t, cutlass::layout::RowMajor, (int)0, cutlass::transform::PitchLinearStripminedThreadMap<cutlass::PitchLinearShape<(int)128, (int)1>, (int)16, (int)8>, (int)8, (bool)0, cutlass::layout::NoPermute>, float, cutlass::layout::RowMajor, cutlass::gemm::threadblock::MmaPolicy<cutlass::gemm::warp::MmaTensorOpComputeBWithF16<cutlass::gemm::GemmShape<(int)32, (int)32, (int)64>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)64>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)4, (int)64>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)32>, (int)1, (bool)0, bool>, cutlass::MatrixShape<(int)0, (int)0>, cutlass::MatrixShape<(int)0, (int)0>, (int)1>, (int)3, cutlass::FastInterleavedAndBiasedNumericArrayConverter<cutlass::half_t, cutlass::integer_subbyte<(int)4, (bool)0>, (int)32>, (cutlass::WeightOnlyQuantOp)1, (cutlass::gemm::SharedMemoryClearOption)0, void>, cutlass::epilogue::threadblock::Epilogue<cutlass::gemm::GemmShape<(int)32, (int)128, (int)64>, cutlass::gemm::warp::MmaTensorOpComputeBWithF16<cutlass::gemm::GemmShape<(int)32, (int)32, (int)64>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)64>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)4, (int)64>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)32>, (int)1, (bool)0, bool>, (int)1, cutlass::epilogue::threadblock::PredicatedTileIterator<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)128, (int)8, (int)1, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)4, (int)1, (int)1, (int)4>, (int)128, (int)8, (int)16>, cutlass::half_t, (bool)0, cutlass::layout::NoPermute, (bool)0>, cutlass::epilogue::warp::FragmentIteratorTensorOp<cutlass::gemm::GemmShape<(int)32, (int)32, (int)64>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, float, cutlass::Array<float, (int)4, (bool)1>, cutlass::layout::RowMajor>, cutlass::epilogue::warp::TileIteratorTensorOpMixed<cutlass::gemm::GemmShape<(int)32, (int)32, (int)64>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::threadblock::SharedLoadIteratorMixed<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)128, (int)8, (int)1, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)4, (int)1, (int)1, (int)4>, (int)128, (int)8, (int)16>::CompactedThreadMap, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::thread::LinearCombination<cutlass::half_t, (int)8, float, float, (cutlass::epilogue::thread::ScaleType::Kind)0, (cutlass::FloatRoundStyle)2, cutlass::half_t>, cutlass::MatrixShape<(int)0, (int)8>, (int)2, (int)1>, cutlass::gemm::threadblock::GemmBatchedIdentityThreadblockSwizzle, cutlass::arch::Sm80, (cutlass::gemm::kernel::GroupScheduleMode)0>>(T1::Params)"
5.9,3186594660,2560,1244763.5,1140432.0,622848,2831456,373469.3,"void cutlass::Kernel<cutlass::gemm::kernel::MoeFCGemm<cutlass::gemm::threadblock::DqMmaMultistage<cutlass::gemm::GemmShape<(int)16, (int)128, (int)64>, cutlass::transform::threadblock::PredicatedTileAccessIterator<cutlass::MatrixShape<(int)16, (int)64>, cutlass::half_t, cutlass::layout::RowMajor, (int)1, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)64, (int)16>, (int)128, cutlass::PitchLinearShape<(int)8, (int)4>, (int)8>, cutlass::Array<cutlass::half_t, (int)8, (bool)0>, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::RegularTileAccessIterator<cutlass::MatrixShape<(int)16, (int)64>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)64>, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)64, (int)16>, (int)128, cutlass::PitchLinearShape<(int)8, (int)4>, (int)8>, (int)16>, (cutlass::arch::CacheOperation::Kind)1, cutlass::transform::threadblock::PredicatedTileAccessIterator<cutlass::MatrixShape<(int)256, (int)32>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajor, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)256, (int)32>, (int)128, cutlass::PitchLinearShape<(int)8, (int)4>, (int)32>, cutlass::Array<cutlass::integer_subbyte<(int)4, (bool)0>, (int)32, (bool)0>, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::RegularTileAccessIterator<cutlass::MatrixShape<(int)64, (int)128>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)4, (int)64>, (int)1, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)64, (int)128>, (int)128, cutlass::PitchLinearShape<(int)2, (int)16>, (int)32>, (int)16>, (cutlass::arch::CacheOperation::Kind)1, cutlass::transform::threadblock::PredicatedTileIterator<cutlass::MatrixShape<(int)1, (int)128>, cutlass::half_t, cutlass::layout::RowMajor, (int)0, cutlass::transform::PitchLinearStripminedThreadMap<cutlass::PitchLinearShape<(int)128, (int)1>, (int)16, (int)8>, (int)8, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::PredicatedTileIterator<cutlass::MatrixShape<(int)1, (int)128>, cutlass::half_t, cutlass::layout::RowMajor, (int)0, cutlass::transform::PitchLinearStripminedThreadMap<cutlass::PitchLinearShape<(int)128, (int)1>, (int)16, (int)8>, (int)8, (bool)0, cutlass::layout::NoPermute>, float, cutlass::layout::RowMajor, cutlass::gemm::threadblock::MmaPolicy<cutlass::gemm::warp::MmaTensorOpComputeBWithF16<cutlass::gemm::GemmShape<(int)16, (int)32, (int)64>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)64>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)4, (int)64>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)32>, (int)1, (bool)0, bool>, cutlass::MatrixShape<(int)0, (int)0>, cutlass::MatrixShape<(int)0, (int)0>, (int)1>, (int)3, cutlass::FastInterleavedAndBiasedNumericArrayConverter<cutlass::half_t, cutlass::integer_subbyte<(int)4, (bool)0>, (int)32>, (cutlass::WeightOnlyQuantOp)1, (cutlass::gemm::SharedMemoryClearOption)0, void>, cutlass::epilogue::threadblock::Epilogue<cutlass::gemm::GemmShape<(int)16, (int)128, (int)64>, cutlass::gemm::warp::MmaTensorOpComputeBWithF16<cutlass::gemm::GemmShape<(int)16, (int)32, (int)64>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)64>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)4, (int)64>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)32>, (int)1, (bool)0, bool>, (int)1, cutlass::epilogue::threadblock::PredicatedTileIterator<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)128, (int)8, (int)1, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)2, (int)1, (int)1, (int)2>, (int)128, (int)8, (int)16>, cutlass::half_t, (bool)0, cutlass::layout::NoPermute, (bool)0>, cutlass::epilogue::warp::FragmentIteratorTensorOp<cutlass::gemm::GemmShape<(int)16, (int)32, (int)64>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, float, cutlass::Array<float, (int)4, (bool)1>, cutlass::layout::RowMajor>, cutlass::epilogue::warp::TileIteratorTensorOpMixed<cutlass::gemm::GemmShape<(int)16, (int)32, (int)64>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::threadblock::SharedLoadIteratorMixed<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)128, (int)8, (int)1, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)2, (int)1, (int)1, (int)2>, (int)128, (int)8, (int)16>::CompactedThreadMap, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::thread::LinearCombination<cutlass::half_t, (int)8, float, float, (cutlass::epilogue::thread::ScaleType::Kind)0, (cutlass::FloatRoundStyle)2, cutlass::half_t>, cutlass::MatrixShape<(int)0, (int)8>, (int)2, (int)1>, cutlass::gemm::threadblock::GemmBatchedIdentityThreadblockSwizzle, cutlass::arch::Sm80, (cutlass::gemm::kernel::GroupScheduleMode)0>>(T1::Params)"
5.5,2981756993,2560,1164748.8,1068928.0,613632,2850272,304271.2,"void cutlass::Kernel<cutlass::gemm::kernel::MoeFCGemm<cutlass::gemm::threadblock::DqMmaMultistage<cutlass::gemm::GemmShape<(int)16, (int)128, (int)64>, cutlass::transform::threadblock::PredicatedTileAccessIterator<cutlass::MatrixShape<(int)16, (int)64>, cutlass::half_t, cutlass::layout::RowMajor, (int)1, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)64, (int)16>, (int)128, cutlass::PitchLinearShape<(int)8, (int)4>, (int)8>, cutlass::Array<cutlass::half_t, (int)8, (bool)0>, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::RegularTileAccessIterator<cutlass::MatrixShape<(int)16, (int)64>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)64>, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)64, (int)16>, (int)128, cutlass::PitchLinearShape<(int)8, (int)4>, (int)8>, (int)16>, (cutlass::arch::CacheOperation::Kind)1, cutlass::transform::threadblock::PredicatedTileAccessIterator<cutlass::MatrixShape<(int)256, (int)32>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajor, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)256, (int)32>, (int)128, cutlass::PitchLinearShape<(int)8, (int)4>, (int)32>, cutlass::Array<cutlass::integer_subbyte<(int)4, (bool)0>, (int)32, (bool)0>, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::RegularTileAccessIterator<cutlass::MatrixShape<(int)64, (int)128>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)4, (int)64>, (int)1, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)64, (int)128>, (int)128, cutlass::PitchLinearShape<(int)2, (int)16>, (int)32>, (int)16>, (cutlass::arch::CacheOperation::Kind)1, cutlass::transform::threadblock::PredicatedTileIterator<cutlass::MatrixShape<(int)1, (int)128>, cutlass::half_t, cutlass::layout::RowMajor, (int)0, cutlass::transform::PitchLinearStripminedThreadMap<cutlass::PitchLinearShape<(int)128, (int)1>, (int)16, (int)8>, (int)8, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::PredicatedTileIterator<cutlass::MatrixShape<(int)1, (int)128>, cutlass::half_t, cutlass::layout::RowMajor, (int)0, cutlass::transform::PitchLinearStripminedThreadMap<cutlass::PitchLinearShape<(int)128, (int)1>, (int)16, (int)8>, (int)8, (bool)0, cutlass::layout::NoPermute>, float, cutlass::layout::RowMajor, cutlass::gemm::threadblock::MmaPolicy<cutlass::gemm::warp::MmaTensorOpComputeBWithF16<cutlass::gemm::GemmShape<(int)16, (int)32, (int)64>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)64>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)4, (int)64>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)32>, (int)1, (bool)0, bool>, cutlass::MatrixShape<(int)0, (int)0>, cutlass::MatrixShape<(int)0, (int)0>, (int)1>, (int)4, cutlass::FastInterleavedAndBiasedNumericArrayConverter<cutlass::half_t, cutlass::integer_subbyte<(int)4, (bool)0>, (int)32>, (cutlass::WeightOnlyQuantOp)1, (cutlass::gemm::SharedMemoryClearOption)0, void>, cutlass::epilogue::threadblock::Epilogue<cutlass::gemm::GemmShape<(int)16, (int)128, (int)64>, cutlass::gemm::warp::MmaTensorOpComputeBWithF16<cutlass::gemm::GemmShape<(int)16, (int)32, (int)64>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)64>, cutlass::integer_subbyte<(int)4, (bool)0>, cutlass::layout::ColumnMajorTensorOpMultiplicandCrosswise<(int)4, (int)64>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)32>, (int)1, (bool)0, bool>, (int)1, cutlass::epilogue::threadblock::PredicatedTileIterator<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)128, (int)8, (int)1, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)2, (int)1, (int)1, (int)2>, (int)128, (int)8, (int)16>, cutlass::half_t, (bool)0, cutlass::layout::NoPermute, (bool)0>, cutlass::epilogue::warp::FragmentIteratorTensorOp<cutlass::gemm::GemmShape<(int)16, (int)32, (int)64>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, float, cutlass::Array<float, (int)4, (bool)1>, cutlass::layout::RowMajor>, cutlass::epilogue::warp::TileIteratorTensorOpMixed<cutlass::gemm::GemmShape<(int)16, (int)32, (int)64>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)16>, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::threadblock::SharedLoadIteratorMixed<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)128, (int)8, (int)1, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)2, (int)1, (int)1, (int)2>, (int)128, (int)8, (int)16>::CompactedThreadMap, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::thread::LinearCombination<cutlass::half_t, (int)8, float, float, (cutlass::epilogue::thread::ScaleType::Kind)0, (cutlass::FloatRoundStyle)2, cutlass::half_t>, cutlass::MatrixShape<(int)0, (int)8>, (int)2, (int)1>, cutlass::gemm::threadblock::GemmBatchedIdentityThreadblockSwizzle, cutlass::arch::Sm80, (cutlass::gemm::kernel::GroupScheduleMode)0>>(T1::Params)"
5.1,2752888000,8000,344111.0,308640.0,85024,3471008,167383.1,nvjet_sm121_hsh_mma_160x128x64_2_80x32x64_tmaAB_alignCD4_bz_TNNN
4.8,2588351809,448,5777571.0,5600432.0,86304,16189472,3670693.3,"void onnxruntime::flash::flash_fwd_splitkv_kernel<onnxruntime::flash::Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::half_t, onnxruntime::flash::Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::half_t>>, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0>(onnxruntime::flash::Flash_fwd_params)"
